session_duration_minutes,energy_consumed_kwh,voltage_mean,current_mean,temperature_mean,sessions_per_hour,request_rate_per_minute,latency_ms,authentication_status,multiple_failed_auth_attempts,unexpected_command_flag,energy_deviation_from_expected,voltage_spike_flag,abnormal_duration_flag,label
46,26.400898240212673,233.60455558416706,20.152668530817444,39.77733354266066,1,6,86.41623074766096,1,0,0,-0.4534038630134296,0,0,0
116,20.61020205352845,225.643741493864,29.94262454705367,28.22734716776766,1,7,76.54428769684041,1,0,0,0.8830251520261438,0,0,0
99,24.824162410391402,226.69022577483864,31.153450673736305,36.767044419663065,5,3,59.58607612804371,1,0,0,-0.2073511933634836,0,0,0
58,19.890275351574587,230.05132152926885,25.522106798490903,35.49471275322864,5,2,27.79013832864034,1,0,0,-0.6228712251168351,0,0,0
48,34.361433025607695,235.28745324443472,26.249842936782198,34.158579888680556,5,1,79.41087917453524,1,0,0,-0.6799845950595873,0,0,0
57,7.10935866013463,233.85064863074217,19.66985243260276,42.233297693982024,4,6,86.84573640725189,1,0,0,-0.25162182765084057,0,0,0
111,33.19845535325186,224.3578510850998,31.962052758434503,27.85113110066231,5,2,86.79654200416935,1,0,0,0.30658700094578395,0,0,0
50,35.53629331404886,236.75458197245314,16.492529635802242,35.493768241869546,4,5,78.52863554948192,0,6,1,-0.7087912917889492,0,0,1
102,23.62388968429513,236.51342891958956,23.906011858260328,35.22591492492069,3,9,79.1669191742599,0,16,1,-0.17835461908820677,0,0,1
114,26.635450701134168,225.08783161683695,23.22070580846808,28.253216302109703,5,8,70.23669882743263,1,0,0,-0.2881309645141362,0,0,0
52,39.34151623095982,221.3928229632481,20.163785567763668,44.746723171590915,2,8,25.925992576835817,1,0,0,0.3958271030467628,0,0,0
27,16.282384574115305,232.81652629380412,17.92331566592922,39.78133951878745,1,5,80.97500089552656,1,0,0,-0.2561586552295474,0,0,0
42,32.90533780228438,235.7380677251059,24.74523427251672,38.17322709879534,2,5,20.58862637003316,1,0,0,0.1455034312319071,0,0,0
90,23.159331999412522,239.3572006969006,28.34603057565772,36.55263508688845,2,1,53.09324188665656,1,0,0,0.39198382560847295,0,0,0
26,35.68679728666123,229.52036258737533,19.87029270580623,33.676878457104884,5,1,85.96136558399434,1,0,0,0.9171010179281371,0,0,0
62,85.23221325454209,263.18660105584905,35.87171477497864,34.87974360286982,1,10,80.58364576569544,1,0,0,26.82241512026074,1,0,1
66,25.418712816814217,232.73339364334416,31.370031608211196,36.537147622654004,1,5,39.21960147714431,1,0,0,-0.17563601855532276,0,0,0
40,25.82772757450892,225.18593517731549,29.42395724348817,32.49443941014753,2,7,66.85234683430394,1,0,0,-0.511865426873585,0,0,0
92,7.779677914614531,229.93390845635892,24.84259628442797,29.644493818026863,4,1,79.97805974268346,1,0,0,0.23322290041990298,0,0,0
103,26.668258334489188,237.36647927300737,26.041917983723295,41.05351625052573,5,1,74.00372978319359,0,17,1,0.1956600859676129,0,0,1
27,25.65807334041805,222.7070816455537,22.34485891183941,26.02587697962431,4,1,53.61996814460335,1,0,0,0.3753463975644933,0,0,0
100,148.51992106247644,283.0762214173542,58.54549189188093,35.75046200406097,1,10,93.75645041062002,1,0,0,21.274270501130403,1,0,1
82,16.168516563513947,225.13060124888494,26.74366637867531,39.759018947951844,2,10,61.862899944019986,1,0,0,-0.32860585410554505,0,0,0
7,0.9633525902048129,226.17721798472925,16.546809424657397,37.74890757435804,82,155,596.9755835919395,1,0,0,-0.10165826691486458,0,1,1
21,146.92137973405968,254.51434635550547,46.89567291158189,33.294716050599874,4,7,66.65561295064367,1,0,0,38.97302282201164,1,0,1
80,33.22964017515074,225.4389945225726,25.147935730299977,27.984989394829476,1,5,90.53671757108677,1,0,0,0.30173902083399184,0,0,0
110,14.970551568667299,224.21409927734408,31.569228766596773,39.99719862576538,3,1,96.72193407783728,1,0,0,0.6334236202835624,0,0,0
77,27.737632714732896,239.28953307801623,31.321296241341077,31.82637291900104,5,9,79.5553734270043,1,0,0,-0.24449614478923762,0,0,0
83,13.212472864940874,233.32770827156412,23.778087763438783,44.04773504797449,2,4,33.66146080026695,1,0,0,-0.43580109907865006,0,0,0
71,8.102154116235326,229.29568411875002,18.115384365124797,32.085314426552515,1,1,96.93334177459971,0,12,1,0.273299879294538,0,0,1
9,2.9688810977436746,229.43512618781747,27.035224557789896,38.930143669537784,89,70,756.3907673421203,1,0,0,-0.14751367605707869,0,1,1
49,38.94692161375446,231.0742297071602,21.470484449687845,42.48614668274161,2,7,39.30797630699999,1,0,0,-0.3480100808004759,0,0,0
7,3.237229483266154,221.35592791656225,16.64814676706115,36.07456462796723,39,145,968.0095046553004,1,0,0,0.24658491711941835,0,1,1
82,121.52091968689939,241.29761954770763,49.85902101926349,41.22030749864139,3,3,47.020478970578324,1,0,0,32.858499117912174,1,0,1
84,21.771365717040585,235.29055589309436,28.842244997646873,35.2741571043061,4,10,70.99236898089468,1,0,0,-0.6474886943174617,0,0,0
39,39.92702970443007,223.91332591250685,21.08815527702877,43.22512303668576,2,2,73.83342594295812,0,7,1,0.6081788092005431,0,0,1
99,7.357271051407009,225.20573715132005,20.92473330689193,40.069442213191934,2,7,98.0069735766145,1,0,0,0.5465614879409783,0,0,0
34,18.451432650588856,224.77592422763078,31.147739662774327,33.58124738605332,4,2,45.64959252401814,1,0,0,0.4173748613216511,0,0,0
52,39.89935750551989,238.21540323287832,25.768748080246795,26.140538280072388,5,7,89.97976587911798,1,0,0,1.1959599660597586,0,0,0
43,31.889569485258136,236.1280723446568,25.584713394406105,40.30726727716082,4,9,26.832198743269906,1,0,0,0.44161628765449,0,0,0
44,26.110323831323587,228.19809779392577,21.525471235918204,32.85790217786358,5,9,91.06177572092048,1,0,0,-0.817789513408124,0,0,0
46,36.78904941369731,232.20357152473284,27.408503302001662,39.966376022449815,1,10,71.66076572245501,0,19,1,-0.02221867697310985,0,0,1
102,36.65658745484507,237.0602711797585,29.52670722721232,29.300451387123694,5,5,22.561444265556077,0,13,1,-0.14330901924910694,0,0,1
9,1.4574246994611593,228.07622010494998,26.404751585176122,36.87221088892829,70,165,291.15621555563484,1,0,0,0.08769306226997343,0,1,1
52,23.51279969095242,229.69392574260092,23.72863516094224,38.78175307496459,5,7,75.43027421573217,1,0,0,-0.586622844973834,0,0,0
113,10.386356721894927,239.67042945430444,25.812666958198065,36.537624026224165,2,3,21.28997170977719,1,0,0,0.35559622671078783,0,0,0
114,126.42034805798758,281.8254682956455,49.966919884521886,28.94807467461085,2,4,92.74433171248396,1,0,0,55.626667035676284,1,0,1
3,2.31258041180538,225.25267224732147,26.986406773664598,37.134391595644644,98,170,927.1847135318914,1,0,0,-0.5367303723513476,0,1,1
73,149.22129984962805,242.85499155276673,37.21262100088997,40.422720963416445,1,8,49.75958078313295,1,0,0,20.742828750603955,1,0,1
52,9.604868979454093,220.87478144617896,26.18198850453399,38.3304395338607,2,6,89.37217208008975,1,0,0,-0.24528541744293292,0,0,0
33,6.105515068897471,236.05171359159627,22.93555572409015,26.612308103392035,1,10,35.42716871537965,1,0,0,-0.7125888822503528,0,0,0
49,22.005511571521396,236.08874415359008,18.679857425505723,41.203221799194054,2,5,20.73324401470532,1,0,0,0.772492397691183,0,0,0
25,28.02458566110626,231.38754722364564,25.588833858231006,27.704346274257095,1,8,73.08997766138397,1,0,0,-0.11123906664992915,0,0,0
101,145.73760888171682,263.37944533728694,51.99443663518049,38.57034138968829,1,3,77.29391015651444,1,0,0,53.965289919540425,1,0,1
105,131.49498620079555,281.44206236994995,39.351406440560005,44.41708395735401,1,5,92.978369759968,1,0,0,39.72140486160819,1,0,1
82,38.51822161831406,239.48062449944126,17.45618891012027,42.64096372015398,4,10,74.28251285840517,0,15,1,0.050009368756780026,0,0,1
47,39.73692257554313,239.01545415462675,20.6633746159007,40.036502919133625,5,1,31.79631339409079,1,0,0,0.4680512175984755,0,0,0
117,122.62993777363499,269.610550959636,44.62530228660815,37.504230677150304,1,6,84.58967518339915,1,0,0,25.596759089079764,1,0,1
36,9.533022244898145,237.64832736814677,19.43050372789063,39.29437667004072,4,7,79.27065653775884,1,0,0,-0.36354977008798234,0,0,0
82,36.1061827954142,236.0720707088307,20.33290124859156,30.867068428820197,2,3,72.94882497720045,1,0,0,-0.05081792386452635,0,0,0
105,35.41167445675514,231.15417652500088,26.840505822138955,41.652235466522626,1,3,50.6784898060034,1,0,0,-0.8701839128072426,0,0,0
63,13.314016372335718,234.58346975098897,27.114255342299643,28.68918102119767,1,1,81.06359295978253,1,0,0,0.25866864734182027,0,0,0
107,23.79872896364917,226.06256711890657,21.899314733836725,32.957314060348544,3,4,98.87473348999342,1,0,0,-1.0097030643954008,0,0,0
57,26.361682415882143,236.56938598898233,28.772691155346987,28.972891537948115,3,5,39.57960637095418,1,0,0,-0.5706181084223639,0,0,0
91,33.744005663520454,227.8895255714007,26.873925323761725,27.331661491113934,5,6,25.84680728209202,1,0,0,-0.3246551876851948,0,0,0
48,18.4361927480624,220.38384553646114,25.25277439072577,38.27047187826905,1,9,63.659974382354854,1,0,0,0.3476886182008646,0,0,0
54,23.04586100027376,236.53414719482976,31.850866513052253,35.93857751970954,2,5,20.019280374810762,1,0,0,0.3991740256745539,0,0,0
105,11.715356365156001,232.59115393783472,18.25957669397039,28.97263227723738,1,8,99.33489123141885,1,0,0,-0.04253658741256605,0,0,0
81,9.510445361570582,232.41857134956862,16.350613260400145,26.70112770978482,1,4,20.306423240025808,1,0,0,0.09650409516602347,0,0,0
38,38.44780243804137,230.10413547153277,19.960956324478182,35.509406147117865,5,7,48.44238377216061,1,0,0,0.6578159310941223,0,0,0
82,10.846188113222633,233.13560209448588,16.246318267060936,37.119939345420505,5,2,79.71617030856912,1,0,0,-0.1815249318442899,0,0,0
64,5.1621208051611,222.42772836318812,19.658828473657742,32.25119593118189,3,2,46.362433101919734,1,0,0,0.49076643764956057,0,0,0
90,24.321651329819307,228.97221261909084,19.588695732560723,44.31494419639495,1,5,68.30342058288944,1,0,0,0.9045333743222049,0,0,0
61,33.099870700930396,224.1137452439111,30.81910509490851,32.01638218670031,1,3,59.85514393391833,1,0,0,-0.22359969653499173,0,0,0
108,18.976057053325786,239.32095010257353,30.731834405482168,31.576452356972187,4,5,41.376791638885926,1,0,0,-0.2938829524855798,0,0,0
49,117.26171843659374,254.77624404619039,56.070635334661304,41.56547129631977,1,8,41.93089337535507,1,0,0,22.59336875144765,1,0,1
37,18.62534649146918,227.6766590386609,31.65640749422625,36.665047846251134,5,1,68.55784930194123,1,0,0,-0.055395737843887904,0,0,0
66,32.071559399031024,227.42344846875255,19.894346931496486,44.195820408097006,1,4,96.29629011933663,1,0,0,-0.6225172296256788,0,0,0
49,20.82762793114325,225.8564407340193,16.46671621832423,29.42477392892128,1,10,91.08794243497219,1,0,0,-0.6952974304660288,0,0,0
73,14.01890109789248,235.02356095616835,30.22604678304016,33.85154691865631,1,7,50.34924785633493,1,0,0,0.04146027965478995,0,0,0
28,10.203195471358953,238.86151675489415,25.23396137661313,28.22437623950245,4,10,99.06964533772569,1,0,0,-0.5489942837098987,0,0,0
71,15.895769470460127,233.5364259771479,20.453895706602506,30.375952300603963,5,3,22.25530723577777,1,0,0,0.775315296628834,0,0,0
109,23.399156380594004,232.0697533319291,24.71195134566184,29.453521582461697,2,6,74.65404505918545,1,0,0,0.4693618081190796,0,0,0
97,23.307289866919177,228.52166767780744,31.32463681581126,35.03035920700333,5,2,84.70395556009206,1,0,0,1.407992951861365,0,0,0
29,12.064870824303192,230.8281521469517,30.850913569823224,44.85029240323942,5,3,60.341076863442524,1,0,0,0.10433174162495734,0,0,0
111,35.17446660429077,239.3425323051834,17.000420731885534,38.956655710103405,2,7,84.70868312268523,1,0,0,-0.07242043836789995,0,0,0
77,37.995612094729395,235.51223701850654,23.204067938286244,39.68302518083293,2,10,46.56005616941434,1,0,0,0.4325782750601311,0,0,0
91,22.0334129498646,234.47946110932187,19.006726093045167,35.822276497576894,1,5,45.64505794887396,1,0,0,0.2740631643636451,0,0,0
25,24.878083069342033,237.99666691374546,22.472438169181913,42.91379888533233,1,2,88.35196106605441,1,0,0,-0.5360290309215199,0,0,0
76,105.4327132898307,287.46024444392447,55.39597987900769,25.400234472575494,5,6,52.787813849468,1,0,0,22.124824967960045,1,0,1
23,18.866044206323938,229.66814871946292,21.67879457403216,25.503981896421394,1,3,74.16750278269154,1,0,0,-0.04831476809833618,0,0,0
43,29.786023102584856,233.2996980695199,28.62868557311497,39.01222992788903,2,1,92.46054325091583,1,0,0,-0.9017018671136303,0,0,0
9,3.5786720598278072,224.61277280428527,21.328122128835908,39.40867404451556,65,78,563.2772747020292,1,0,0,0.42292559223450177,0,1,1
82,22.753218304093735,220.46704192656372,25.979889357824145,44.13440867778699,4,5,92.9261509810442,1,0,0,0.910435905061737,0,0,0
117,37.44620906787073,234.45413915396458,19.372689624800458,25.451290234106946,3,4,67.39863951212772,1,0,0,-0.18259130814686725,0,0,0
116,35.05848701361999,226.88856092434378,23.66465161079382,30.310883696064828,4,4,96.4664663746392,0,20,1,-0.363855726984048,0,0,1
68,9.493800130894384,231.05001934815778,25.08363708689687,35.089118833387104,1,2,40.99328653569715,1,0,0,-0.34255798982136515,0,0,0
35,15.533724843138568,235.76894686506597,29.2568895664973,38.86844256112618,4,3,83.42720362188217,1,0,0,-0.5281120203340165,0,0,0
78,11.36748456733449,223.29629631458874,28.1404200601172,38.51645850208147,4,5,22.598927735213195,1,0,0,0.1268533597459066,0,0,0
117,37.1059751411785,239.13229242166915,18.516371330875444,31.688023579774974,5,6,26.28078947628879,1,0,0,-0.3459656611693205,0,0,0
118,9.877462592548845,231.59967574856262,25.450205343914206,43.77059566946261,5,2,81.71786758876851,1,0,0,0.8730768897755287,0,0,0
99,20.369721799957645,227.3551870175458,31.404293604051297,40.077361654198256,3,1,42.201824392191405,1,0,0,-0.13085049690791825,0,0,0
104,33.5809803815052,223.8924502364153,24.711717324804205,40.02354273908085,1,7,41.5551557042924,1,0,0,0.9255270884248831,0,0,0
46,5.854027354478831,234.15670194459537,21.54438668724349,36.28463633369072,5,3,63.266165117723176,1,0,0,0.254988458620165,0,0,0
40,21.5623467342045,223.70660359057428,31.357804843415284,40.33054632443255,1,3,83.64355135413184,1,0,0,0.44045758451662265,0,0,0
37,35.384978903212684,228.8088270062485,31.69788652588697,33.19345738585038,3,1,64.05524357558357,1,0,0,0.6462146871685414,0,0,0
24,19.151156883650224,233.65234442446805,28.199151338797897,27.614346471795145,2,2,75.9450336924243,1,0,0,0.311466134905982,0,0,0
105,12.174450339553733,234.6614259205935,30.014129336272912,41.48943035209098,2,9,85.91171052997313,1,0,0,0.06716405013393754,0,0,0
59,19.916345578259055,235.0792380719357,18.565846497915892,27.109668549220714,2,1,95.09754415822904,1,0,0,-0.3836904032211543,0,0,0
109,130.12441373936906,242.00627913366586,46.861016866867985,31.135885662202025,1,1,78.32269942635952,1,0,0,21.429935778634587,1,0,1
38,38.92943128173506,238.33270471682414,16.498385484694257,36.477316993541926,1,9,76.21036611503327,1,0,0,-0.16339867144964534,0,0,0
3,0.8040693634026425,239.473842697004,17.518147682361196,31.57491976699213,81,97,942.3473609896172,1,0,0,0.4506033902461539,0,1,1
31,22.355650727756977,220.2521503995152,29.16774088066828,29.357827592534882,4,10,63.606673028791214,1,0,0,-0.8979957407048581,0,0,0
55,10.723335540475798,236.44844747336558,21.89355542070962,26.240828339131085,4,6,63.26125050404343,1,0,0,0.3678606555094439,0,0,0
8,0.6198510447449652,228.53183802108788,21.540256812606888,29.312795254516985,97,170,428.50127974686166,1,0,0,-0.5039011657992523,0,1,1
49,24.977240663411916,228.9440508100967,26.517655714722057,43.21211434428844,5,5,87.45158920237964,1,0,0,-0.9016586268443596,0,0,0
108,14.978330904284649,236.34899416982384,21.050037500213598,33.980775358602514,3,3,68.53729615760031,1,0,0,-0.14251542413743096,0,0,0
60,9.273846990350938,220.77992025149823,26.469472087883517,25.480100896897778,5,2,26.670324301500763,1,0,0,0.7036190683838818,0,0,0
20,29.33005939166578,221.43551612453027,23.263838579195184,32.871106722126314,4,1,70.33753544066337,1,0,0,-0.16244181099586935,0,0,0
75,30.658955784534836,231.543997734691,31.025095671204667,29.535452506392915,5,10,84.95741939126414,1,0,0,-0.17922775341840538,0,0,0
7,2.2996674407046718,237.0923492630367,17.98952507907857,31.453674141556405,37,93,953.5931575070973,1,0,0,-0.43819687173737937,0,1,1
105,22.436850075859866,221.02270762884203,26.73851957407502,41.28773558537523,3,6,24.187774274505045,1,0,0,-0.3341344999220576,0,0,0
52,10.35006987145162,237.0284991549019,20.724823641149325,33.76357226496689,3,6,27.58793546025249,1,0,0,0.18088099605192517,0,0,0
63,13.863587706408778,228.9645316421645,26.86244833375531,30.814877317813476,1,1,54.86722950981808,0,15,1,0.24789213765003967,0,0,1
80,22.22972497568122,228.59862154780296,26.591503116701897,32.95586881858196,2,3,21.609737748245923,1,0,0,0.4783114058677456,0,0,0
49,38.25830738372809,221.1410944230251,20.64072851139899,35.59881173860466,2,9,26.23031912730326,1,0,0,0.07980412370041574,0,0,0
109,35.38949481796405,229.0800324239223,16.645613229755195,36.09463606564709,4,1,44.25665550077399,1,0,0,-0.14214505527666918,0,0,0
53,25.106558961296916,233.84322683388262,22.368084687272045,32.45017863106932,1,2,82.63388914060579,1,0,0,0.1820542721213344,0,0,0
57,32.97955576391428,235.31025797982218,18.868089790524643,26.670498293600374,1,2,75.76104111474103,1,0,0,0.0028179151484263925,0,0,0
23,39.11776067513741,222.2897527613181,30.246552275509256,32.6190369004695,3,5,53.285653632694896,1,0,0,0.1482756607156527,0,0,0
22,20.76298276903648,227.75297610911295,26.03726296145085,35.21140817457007,3,8,34.68637018841168,1,0,0,-0.3647815078688081,0,0,0
45,21.79564671063681,233.01946934301907,17.209337821665073,42.79826752725725,1,10,71.14998404342204,1,0,0,0.19273488751676296,0,0,0
118,31.63583968300496,237.1139218767508,27.234337538909273,33.24559455663331,5,9,58.57801842698613,1,0,0,0.38899333915403456,0,0,0
63,11.99048980389328,235.61889637900975,22.6042091639807,44.245830833451734,2,7,36.84633524039547,0,14,1,0.5505888349810313,0,0,1
67,6.799903471948762,228.5931362547787,16.182687735265176,35.9973712555241,3,7,20.679646288576762,1,0,0,-0.35724804565154894,0,0,0
63,17.14336206636797,239.36977555188767,17.52638843701137,34.64264197839684,2,2,89.86888942731504,1,0,0,0.3565861826243061,0,0,0
70,27.661614995411107,220.38232188859527,17.361655777916567,35.427540429474824,3,9,75.14234569806698,1,0,0,0.02243661782985099,0,0,0
22,20.10808411803878,221.75285493527676,28.281082056286692,25.609273726179204,4,8,66.28511458234836,1,0,0,-0.2760218075815332,0,0,0
120,36.79576964667699,237.90235481413072,19.871634085072728,27.089090362003027,4,6,57.25804621339981,1,0,0,-0.8099710658321436,0,0,0
47,37.19494657444662,230.60604266498316,29.568673433623744,26.693766837506136,2,9,90.59529530780654,1,0,0,-0.07143329267098995,0,0,0
35,36.37175364823919,223.76049469230833,20.519558821920057,41.65859431148456,1,9,97.51555177394329,1,0,0,0.35153257337055077,0,0,0
81,19.511844330445832,224.8138542366501,21.713938548808045,38.12819207001314,1,8,57.22220250207386,1,0,0,-1.2819769839899444,0,0,0
45,18.915803928697798,226.0253052152,19.864589467226907,32.29644940415597,2,1,37.551151135699705,1,0,0,0.3325112347219868,0,0,0
20,18.785254197895547,239.87696777799397,20.404611415229763,33.054789694936616,3,4,41.19736492443544,1,0,0,-0.33044716849309147,0,0,0
32,12.726936447606613,226.09502190772267,17.88082080240352,41.40135004111299,4,2,44.280312731836176,1,0,0,0.01823608832710454,0,0,0
68,9.580578125142244,232.02148333600465,24.91739471316813,25.973896967998595,4,5,71.36881880204169,1,0,0,0.570429493350807,0,0,0
8,0.17349265184796975,237.66699402044208,25.23285346741671,33.875671585646714,46,177,419.131896503923,1,0,0,-0.397031128518011,0,1,1
20,30.059028009658913,231.80695380917547,23.960637634337637,28.364073115330363,5,2,54.4274538951258,1,0,0,0.13917908322268138,0,0,0
4,2.182511829203668,228.3751798096531,29.65807885644731,32.80132131495257,80,114,967.9333517136728,1,0,0,0.8369698986223842,0,1,1
111,6.379938397897707,222.7849074223519,21.647336055237705,28.868706859129652,4,4,83.24108860269182,1,0,0,0.3312812749399597,0,0,0
78,33.61052466084543,239.1614696023876,31.569250607557326,35.28190885102519,4,7,69.80603182662253,1,0,0,-0.1084574952132689,0,0,0
22,20.426696142837983,230.90053837793877,25.3059566878271,30.106727475264883,1,1,62.3626892017966,1,0,0,-0.057848241457833814,0,0,0
76,27.985783258945226,226.37733636642278,16.538822461991423,42.56067025688914,3,3,62.50719625892873,1,0,0,-0.5202049709358708,0,0,0
120,10.33456046656461,235.22075580501567,16.64094590481111,38.2462747746144,2,1,60.72907081500176,1,0,0,0.656042208053613,0,0,0
80,17.173322276576755,230.8158750997109,30.73226573541372,27.691525342082155,2,3,55.022518183969595,1,0,0,1.0274273099065834,0,0,0
79,14.441236403094637,229.71179399318797,16.358814226592884,38.40868667593835,1,9,32.589726667992835,1,0,0,0.3770310636155619,0,0,0
91,7.561857331895528,227.73081013646055,30.126637064299555,40.92487218912774,2,5,34.63383407696678,1,0,0,0.7092012730182913,0,0,0
32,35.37714030820077,237.76807344617362,25.39098410494251,40.950280905929716,4,1,50.144850221937,1,0,0,-0.5523631525488374,0,0,0
21,5.948359737621923,225.9509690263764,25.458084852136263,36.140810265500704,3,9,92.53226375615992,1,0,0,0.6610835731105631,0,0,0
93,30.45091744182078,227.0954258367197,18.503627456057608,41.526816219003734,4,7,52.95572388898109,1,0,0,-0.07614898924707338,0,0,0
60,28.228490787692685,220.4838352778271,22.088283357918314,44.47600826714299,2,2,64.73093251703747,1,0,0,-0.9526652262254677,0,0,0
94,37.004418107373596,234.7132622847838,23.387458301009907,27.709190735893817,1,10,87.32923678062522,1,0,0,0.06894788793745335,0,0,0
46,11.678332200620748,231.18603744153654,27.29498588338592,28.455793037649265,1,5,96.95951278934581,0,16,1,-0.984842228175908,0,0,1
20,9.874522543218553,239.5174750982011,30.67977349011184,30.432663625487393,3,2,23.00529836351845,1,0,0,0.16428492483865964,0,0,0
67,7.429834496113267,220.0026938600897,19.49935680517733,40.025578487475336,3,5,38.68998109188532,1,0,0,-0.7943440651887949,0,0,0
31,23.16786247976763,236.55037844212606,20.58431278283397,36.985985740127774,5,7,65.91801400253935,1,0,0,0.25813245813999924,0,0,0
86,20.81186875580302,238.5845610726371,29.79524757853102,42.18223515293833,1,2,77.59676314955837,1,0,0,-0.4122426528267557,0,0,0
21,17.210389329004833,221.16327591010952,16.021658011447492,44.80217692173731,2,3,31.422850933430773,1,0,0,0.9871983722400145,0,0,0
41,23.234698602727498,229.51963380698442,20.744025136383023,44.8517975186769,3,7,94.35405960212113,0,10,1,0.15953416257580738,0,0,1
25,23.8088461028273,232.8780850708226,21.146719834552776,29.18118747413692,4,5,74.73672601507893,1,0,0,-0.24117078760636837,0,0,0
55,6.138416282193817,236.6274702877142,22.59132952054563,27.408946799931307,3,7,97.26163551074296,1,0,0,0.43059226888189045,0,0,0
45,28.913680990137603,226.84895957669426,16.853567951822363,39.617406915523205,5,1,59.46732704419044,1,0,0,-0.9287393913317017,0,0,0
64,39.871687061985966,233.73179826985213,19.119603198404626,37.87913158895227,3,5,58.64529961546421,1,0,0,-0.4394735016239267,0,0,0
32,8.202039308921421,228.806468367367,27.81957041162506,43.34536133155361,3,4,74.16302519056082,1,0,0,0.7637146934400907,0,0,0
41,35.752049522430525,236.43273795420944,21.89518271866526,37.99576093528599,5,8,26.04216688207095,1,0,0,1.0798696303304998,0,0,0
120,7.024493679718873,238.30180136814087,17.482007728821877,37.62750652096502,5,2,70.70266277978301,1,0,0,-0.18796785995678966,0,0,0
9,1.2419606211258074,237.78238711454887,26.473939096247406,26.676083181901216,36,167,416.7273785974969,1,0,0,-0.5584329859664725,0,1,1
80,25.806671731516058,230.06167901559672,21.782460465074983,40.637818259937795,5,1,45.15472846491243,1,0,0,-0.29565072334826903,0,0,0
55,13.179922866865155,234.13952974911433,30.83398050983119,44.12583763026723,1,2,38.248030232190814,1,0,0,-0.8645495887160253,0,0,0
112,35.483919331113,227.94030082474384,21.60832854857859,26.603735136242264,1,5,36.47098486132795,1,0,0,-0.18385116310889354,0,0,0
79,39.82177379262524,235.8652270087651,20.139386274487055,30.918640588732323,5,9,72.4348782752529,1,0,0,0.44500506341321483,0,0,0
107,13.023798833142452,233.76269412173085,16.702399082288082,41.41962034598282,2,5,23.00229260254425,1,0,0,0.33301728669492997,0,0,0
7,1.4496887309734947,228.6368738462406,19.870843649907783,42.27154006278292,39,119,742.8378731345285,1,0,0,0.01743120766458277,0,1,1
120,25.75327980022246,235.96760681036704,27.183181255798168,35.11393487562748,1,2,48.785992050925316,1,0,0,0.01700462743053879,0,0,0
110,26.22109315810862,230.48075339735175,25.444785148089593,26.98389060225757,2,5,38.40687267360015,0,10,1,0.8095270154649223,0,0,1
76,142.35768920574392,275.7213433506187,54.988894518700064,34.514081563781126,2,1,37.70212728529472,1,0,0,45.21603704143998,1,0,1
3,1.0214869757474705,233.3636132391581,17.594622753228414,36.75388939062624,28,154,931.9089200972032,1,0,0,1.6381996725565,0,1,1
87,18.868470661593058,237.14358513997507,27.575165085600016,44.306054472608,2,1,89.15223897555181,1,0,0,-0.8862892826807272,0,0,0
69,31.237814111002365,230.93296440375576,17.641087401337437,33.860674126752386,1,1,54.386500601040204,1,0,0,-0.49419721923343646,0,0,0
105,6.5920289515296115,230.05279609951072,20.768667173550632,26.82132364164362,4,5,60.86336243991071,0,6,1,-0.6959371742594609,0,0,1
88,39.2010964477461,227.90275486528637,23.282751867738504,27.660195978146575,5,1,71.68375552772768,1,0,0,0.275667108044872,0,0,0
69,35.57869899652186,221.24546211763771,20.756652644917338,30.881349243535556,2,5,92.54932618718686,1,0,0,-0.2265914878147791,0,0,0
119,8.744322358943544,232.85763820117415,30.10704978949613,41.24947642088343,1,7,26.916600569612186,1,0,0,0.3294770673905182,0,0,0
47,23.59093348003612,230.109102358209,28.539812017203783,33.215776199992234,5,8,95.75223195684134,1,0,0,-0.4979739953916162,0,0,0
66,33.59752248322479,226.9219945307557,20.281482827647544,40.015392984221116,2,6,69.56660742616694,1,0,0,-0.5532372780569509,0,0,0
1,2.4087455409528955,222.53090622392756,17.201498332885024,27.158491099299876,90,124,816.6516173314569,1,0,0,-0.11838027901877048,0,1,1
58,17.274913540809855,233.38044674658215,31.496597307198275,25.324007946789344,2,1,31.071806877449966,1,0,0,-0.47694454420665616,0,0,0
30,36.28624040678352,222.19472397355008,27.32354160428044,33.599152395596434,1,6,39.449962433813496,1,0,0,0.12994161745964886,0,0,0
33,28.164371644728252,225.4078657276905,29.521933623936555,42.50977300791793,4,7,34.112952834230896,1,0,0,0.07886760380584047,0,0,0
73,10.941526678063926,228.61058676924415,30.209891022944575,37.91144362854856,4,8,72.83757770915449,1,0,0,-0.06963435333379288,0,0,0
80,35.56981333285812,222.4111683280738,17.231546710093987,37.10179037081077,4,4,27.48160988783276,1,0,0,0.11388350070243587,0,0,0
66,34.056403831619285,230.26138845726877,16.80030113443498,43.03676632883342,3,5,65.35566859837238,0,20,1,0.22745737554001108,0,0,1
83,13.521880380170474,233.7544408486112,17.136558224704032,28.92588604622134,2,8,48.537853544712505,1,0,0,-0.2044709446206358,0,0,0
100,25.241518594650646,234.578042715815,22.966230338048213,43.73375853334299,3,5,34.40144360406454,0,5,1,-0.5173053737045579,0,0,1
112,31.85159011258944,229.24591122001215,25.65819520895,41.3676084955907,1,10,73.26121922122938,1,0,0,0.22662725064288547,0,0,0
35,20.242675960864073,236.2883839442935,27.999791750079602,32.647291958334215,5,2,40.31303397360225,0,5,1,0.12035078084813967,0,0,1
